zip,bedrooms,bathrooms,sqft,lot_size,year_built,price,type_multi,type_single,type_townhouse
7381,6,2.0,2709,0.2,2007,832700.0,False,True,False
7967,1,1.0,507,0.37,1917,330900.0,False,False,True
7065,6,2.5,2730,0.83,2001,1272100.0,False,True,False
7737,2,1.0,1385,0.18,1988,592400.0,False,True,False
8922,3,1.5,1022,0.47,1945,555700.0,False,True,False
8899,1,1.0,1039,0.42,2004,645200.0,True,False,False
7729,2,1.0,1188,0.5,1984,758300.0,False,True,False
7028,4,2.0,2126,0.24,1986,734700.0,False,True,False
8971,1,1.0,1446,0.51,1932,548100.0,False,True,False
8345,2,1.0,500,0.22,1944,195100.0,False,False,False
7710,2,1.0,1110,0.15,1903,634800.0,False,False,True
8362,1,1.0,651,0.13,1935,257200.0,False,True,False
7398,1,1.0,594,0.14,1996,389400.0,False,False,False
7149,2,1.0,1235,0.43,1918,644600.0,False,False,True
7233,2,1.0,979,0.91,1977,626300.0,False,True,False
7093,3,1.5,1732,0.53,1950,496100.0,False,False,True
7142,2,1.0,1109,0.14,2003,668700.0,False,False,True
8950,3,1.5,2018,0.1,1995,863300.0,False,False,False
8868,3,1.0,1099,0.36,1907,734400.0,False,True,False
7416,3,1.5,2118,0.14,2019,1186800.0,False,True,False
7096,2,1.0,1424,0.91,2015,615700.0,False,True,False
8335,2,1.0,1163,0.29,2004,423000.0,False,False,True
8793,2,1.0,1104,0.23,2023,572700.0,False,False,False
8693,3,2.0,2107,0.1,1982,616100.0,False,False,False
7111,2,1.0,665,0.31,1900,438200.0,False,False,False
7251,3,1.0,1692,1.41,1935,1074900.0,False,False,True
8940,3,1.0,1070,0.57,1955,371200.0,False,False,False
8888,1,1.0,1083,1.29,2000,407100.0,False,False,False
7131,3,1.5,1527,0.19,1986,589900.0,False,False,False
7092,3,1.5,2275,0.34,1977,1270300.0,False,True,False
8177,1,1.0,597,0.27,2018,295600.0,False,False,True
7019,1,1.0,500,0.1,1942,197900.0,False,True,False
7491,3,1.0,2029,0.1,2010,871200.0,False,True,False
8832,2,1.0,634,0.13,1944,343600.0,False,True,False
8666,2,1.0,561,0.17,1924,371800.0,False,False,False
7262,1,1.0,500,0.22,2017,290400.0,False,False,True
7628,5,2.0,3281,0.42,1953,833700.0,False,True,False
7257,3,1.5,1636,0.11,1997,559200.0,False,False,False
7969,1,1.0,1351,0.31,2010,912000.0,False,True,False
8121,2,1.0,500,0.55,1966,227600.0,False,True,False
7085,5,2.5,2172,0.6,1901,768300.0,False,False,True
8222,1,1.0,1144,0.08,1946,560400.0,False,True,False
8781,1,1.0,500,0.1,1941,180000.0,False,True,False
7821,1,1.0,964,0.15,2022,291100.0,False,False,False
8739,3,1.5,1069,0.42,1903,594000.0,False,True,False
8836,1,1.0,750,0.43,1953,426400.0,False,True,False
7968,3,2.0,1253,0.38,2010,634300.0,False,True,False
8725,2,1.0,500,0.13,1910,140700.0,False,True,False
7486,1,1.0,500,0.08,1934,230100.0,False,False,True
7465,1,1.0,1226,0.18,1986,716000.0,False,True,False
8797,5,2.5,2496,0.46,1915,916300.0,False,True,False
8136,1,1.0,1186,0.34,1949,352800.0,False,False,True
8592,1,1.0,1137,0.2,1962,565400.0,False,True,False
7084,2,1.0,1166,0.19,2013,352600.0,False,False,False
8294,2,1.0,1424,0.58,1974,581600.0,False,True,False
7295,1,1.0,814,0.28,1939,358200.0,False,False,True
8267,1,1.0,893,0.19,1931,444000.0,False,True,False
8980,3,2.0,1226,0.37,1920,631800.0,False,False,False
7216,5,2.0,2101,0.12,2023,1221400.0,False,True,False
8967,2,1.0,1122,0.09,2011,629800.0,False,False,True
8118,1,1.0,1039,0.35,1966,351000.0,False,True,False
7550,3,1.0,1909,0.12,1960,826200.0,False,False,True
7893,2,1.0,1640,0.16,1907,830500.0,False,True,False
8154,1,1.0,500,0.15,1906,199200.0,False,True,False
7876,4,1.0,2810,0.48,1973,1024300.0,False,False,True
8863,5,1.5,2025,0.3,1904,1069100.0,False,True,False
7768,4,2.0,2281,0.45,1959,635600.0,False,False,True
8784,1,1.0,1205,0.19,2013,301700.0,False,True,False
8160,2,1.0,605,0.32,1959,340100.0,False,True,False
7479,3,1.0,1052,0.09,1930,326900.0,False,True,False
8091,2,1.0,1412,0.31,1925,837900.0,False,False,False
7842,1,1.0,1072,0.13,1954,311300.0,False,False,True
7949,3,1.5,2468,0.29,1952,904300.0,False,True,False
7228,3,1.0,1557,0.05,1918,523700.0,False,False,True
8824,4,1.5,2565,0.2,1908,743600.0,False,False,False
8945,4,2.0,1739,0.07,2017,592200.0,False,True,False
7432,2,1.0,645,0.68,1980,397100.0,False,True,False
8746,3,1.5,1348,0.42,1999,609600.0,False,True,False
7946,5,1.5,2580,0.44,1916,1258400.0,False,False,True
8866,3,1.5,1135,0.28,1957,525800.0,True,False,False
7749,6,2.5,4011,0.13,1924,1274500.0,False,False,False
8936,2,1.0,837,1.08,2018,517600.0,False,True,False
7827,1,1.0,500,0.13,1953,252200.0,False,True,False
7378,1,1.0,746,0.27,1978,495000.0,False,False,True
8265,2,1.0,1839,2.04,1962,622200.0,False,True,False
7614,1,1.0,775,0.5,1934,466600.0,False,True,False
7762,2,1.0,1432,0.3,1998,819600.0,False,False,False
7332,1,1.0,627,0.1,1914,187200.0,False,True,False
7745,4,2.5,2120,0.66,1985,1250100.0,False,False,True
8262,1,1.0,743,0.14,2002,491700.0,False,True,False
7961,4,2.5,2017,0.11,1917,1069500.0,False,True,False
7994,3,1.5,1542,0.16,1900,585200.0,False,False,False
8214,3,1.5,1263,0.17,1950,618800.0,False,True,False
8047,1,1.0,841,0.19,1960,433700.0,False,True,False
8262,2,1.0,1450,0.13,1950,743000.0,False,True,False
8841,2,1.0,809,0.17,1959,529300.0,False,True,False
7556,3,1.0,1754,0.3,1928,622300.0,False,True,False
8742,1,1.0,1103,0.38,1968,659800.0,False,True,False
8242,4,1.0,2005,0.41,1906,976700.0,False,True,False
8376,2,1.0,500,0.3,2012,223800.0,True,False,False
7932,5,3.0,2477,0.58,1983,1151500.0,False,False,True
7981,1,1.0,604,0.14,1903,369600.0,False,False,False
7545,4,2.5,2196,0.32,1989,1009500.0,False,False,True
7039,2,1.0,1147,0.52,1918,610800.0,False,True,False
8914,3,1.0,1132,0.21,1968,485900.0,False,True,False
8865,2,1.0,1670,0.1,2012,714600.0,False,True,False
8726,2,1.0,899,0.48,1956,265600.0,False,False,False
7429,4,1.0,2122,0.78,2023,914000.0,True,False,False
8821,4,1.0,1779,0.08,1924,567700.0,False,False,False
7681,6,2.0,3168,0.36,1935,1175900.0,False,True,False
7166,2,1.0,1387,0.33,1946,565200.0,False,False,False
7722,6,2.0,2768,0.16,1939,705400.0,False,True,False
8925,1,1.0,1153,0.23,2006,403400.0,False,True,False
7017,3,1.0,2241,0.23,1932,649400.0,False,True,False
7398,6,3.5,3896,0.47,1956,1139300.0,False,True,False
7062,4,2.0,1801,0.1,1974,687400.0,False,True,False
7920,4,1.0,2089,0.09,1977,625700.0,False,True,False
8732,3,1.5,1304,0.27,1921,464400.0,False,True,False
8366,2,1.0,1334,0.84,1985,391900.0,False,True,False
7176,1,1.0,500,0.21,2007,106200.0,False,True,False
7977,3,1.0,1680,0.21,1945,864800.0,False,True,False
8577,2,1.0,500,0.14,1956,182000.0,False,True,False
8927,3,1.0,2043,0.34,1905,625100.0,False,True,False
7782,1,1.0,1064,0.58,1975,349500.0,False,True,False
8832,1,1.0,1055,0.29,1992,392200.0,True,False,False
7982,1,1.0,613,1.38,1950,393700.0,False,False,False
7429,2,1.0,1278,0.55,1969,864600.0,False,True,False
8040,1,1.0,500,0.07,1965,251100.0,False,False,False
8178,4,1.0,1552,0.74,1998,760800.0,False,True,False
7520,2,1.0,519,0.11,2013,306100.0,False,True,False
7796,1,1.0,918,0.15,1954,637900.0,False,True,False
8113,1,1.0,732,0.1,2009,337500.0,False,True,False
8226,1,1.0,554,0.08,1977,279800.0,False,True,False
8278,1,1.0,1205,0.34,1980,775900.0,False,True,False
8166,1,1.0,617,0.63,1986,248600.0,False,False,False
8960,1,1.0,646,0.64,1963,341100.0,False,True,False
7781,2,1.0,642,0.34,1913,357400.0,False,False,True
7259,1,1.0,1168,0.13,1919,571900.0,False,True,False
8156,2,1.0,1136,0.33,1985,655000.0,False,True,False
7630,3,1.0,1215,0.43,1948,634700.0,False,True,False
7379,6,3.5,2521,0.05,1935,797800.0,False,True,False
7627,1,1.0,918,0.16,1935,567400.0,False,False,False
8155,1,1.0,792,0.07,1938,399500.0,False,True,False
7758,1,1.0,1483,0.13,1914,721800.0,False,False,False
7083,6,2.5,2621,0.12,1963,837300.0,False,True,False
7190,5,2.5,3119,0.35,2024,1757800.0,False,True,False
7326,1,1.0,835,0.24,2003,338400.0,False,True,False
7432,2,1.0,804,0.33,1992,529200.0,False,False,True
7759,3,1.0,1382,0.24,1945,398000.0,False,False,False
8818,4,1.5,1591,0.08,1995,527000.0,False,False,True
7427,3,1.0,2035,0.34,2002,536200.0,False,False,False
8742,3,1.5,1759,0.55,1912,533900.0,False,False,False
7176,2,1.0,1229,0.28,2019,458300.0,False,True,False
7969,5,2.0,2226,0.49,1947,664300.0,False,True,False
7483,1,1.0,1010,0.22,1944,480900.0,False,False,False
8860,3,2.0,1658,0.18,1985,578500.0,False,False,False
8175,1,1.0,500,0.26,2000,118100.0,False,True,False
8374,1,1.0,683,0.05,2018,246500.0,False,True,False
8833,2,1.0,762,0.16,1934,439000.0,False,True,False
8676,1,1.0,1152,0.25,2009,403100.0,False,True,False
7916,4,1.5,2151,0.49,1997,756000.0,False,True,False
8852,2,1.0,881,0.06,1918,399300.0,False,False,True
8836,4,1.5,1510,0.21,1999,507800.0,False,True,False
8948,2,1.0,1472,0.45,1980,792000.0,True,False,False
7795,5,2.5,2206,0.65,1994,963900.0,False,False,True
7114,3,1.5,1103,0.16,1952,655400.0,False,True,False
7968,2,1.0,1334,0.44,1935,645600.0,False,True,False
8016,2,1.0,813,0.17,1916,218700.0,False,True,False
8527,2,1.0,600,0.13,1901,411900.0,False,False,False
7870,2,1.0,830,0.05,1990,391100.0,False,False,False
8775,2,1.0,968,0.24,1905,582400.0,False,True,False
8228,1,1.0,755,0.18,2014,456500.0,False,True,False
7238,4,1.5,2125,1.17,1943,1277800.0,False,True,False
8852,3,1.0,1770,0.23,1991,679900.0,False,True,False
7727,1,1.0,765,0.63,2006,368900.0,False,True,False
8788,1,1.0,906,0.08,1971,424200.0,False,True,False
7548,1,1.0,826,0.26,1933,250800.0,False,True,False
8789,4,2.0,1623,0.4,1950,904200.0,False,True,False
8025,2,1.0,840,0.16,1943,577000.0,False,True,False
7932,1,1.0,888,0.34,1969,361800.0,False,False,True
8577,2,1.0,570,0.27,2011,341200.0,False,True,False
7920,3,1.5,1115,0.21,1903,687600.0,True,False,False
8245,3,2.0,2288,0.09,1905,712600.0,False,True,False
8982,1,1.0,1250,0.05,1933,693400.0,False,True,False
8684,2,1.0,591,0.14,1959,306700.0,False,False,False
8013,2,1.0,1120,0.05,1941,695300.0,False,False,True
8961,5,1.5,2052,0.22,2012,917900.0,False,True,False
7996,3,1.0,1409,0.13,1967,616900.0,False,False,True
8836,2,1.0,1784,0.22,2005,758300.0,False,True,False
7947,3,1.0,1463,0.05,2007,856000.0,False,False,True
8225,1,1.0,1186,0.09,1942,428900.0,False,True,False
7080,1,1.0,892,0.09,1989,229000.0,False,False,False
7290,3,1.0,2052,0.19,1977,630200.0,False,True,False
7039,4,2.5,1558,0.19,1971,954100.0,False,False,False
8747,3,1.5,1365,0.11,1938,884300.0,False,True,False
7539,1,1.0,1312,0.19,1906,464200.0,False,True,False
7462,4,1.0,1626,0.49,2005,626400.0,False,True,False
7046,1,1.0,504,0.4,1923,290100.0,False,False,False
8182,2,1.0,630,0.75,1974,221900.0,False,True,False
7713,1,1.0,980,0.05,1992,398700.0,False,True,False
7071,1,1.0,1413,0.72,1928,790700.0,False,True,False
8378,2,1.0,500,0.55,1999,242000.0,False,True,False
8068,2,1.0,874,0.87,2009,219800.0,False,True,False
7017,3,1.0,1603,1.23,1955,839200.0,False,True,False
7271,2,1.0,917,0.42,1900,423800.0,False,False,False
8840,2,1.0,1297,0.19,1922,499100.0,False,True,False
7717,2,1.0,1316,0.05,1949,432500.0,False,True,False
7158,1,1.0,858,0.3,1949,307500.0,False,False,False
8359,1,1.0,614,0.41,1948,216700.0,False,True,False
8863,5,3.0,2435,0.28,2014,965600.0,False,False,True
7558,2,1.0,1215,0.26,2019,578700.0,False,True,False
7037,1,1.0,594,0.37,1961,415000.0,False,False,False
8955,3,1.0,1892,0.24,1932,904200.0,False,True,False
7410,1,1.0,1133,0.42,1976,647600.0,False,True,False
7263,2,1.0,1717,0.14,1996,601800.0,False,False,False
7923,2,1.0,1248,0.13,2018,841300.0,False,True,False
7043,6,1.5,4539,0.24,1963,1262200.0,False,False,False
8845,3,1.5,1568,0.22,1931,752300.0,False,False,False
7115,4,2.0,2027,0.18,1909,871500.0,False,True,False
7949,1,1.0,796,0.35,1974,518400.0,False,True,False
7931,2,1.0,1543,0.29,2003,720900.0,False,True,False
8713,2,1.0,819,0.18,1905,470700.0,False,True,False
8075,1,1.0,820,0.62,1930,298800.0,False,False,True
7884,1,1.0,500,0.17,1936,204600.0,False,False,True
8178,1,1.0,592,0.67,1916,315700.0,False,True,False
8193,1,1.0,551,0.15,1944,308600.0,False,True,False
7149,1,1.0,913,0.59,2011,517200.0,False,False,False
8269,1,1.0,869,0.06,1970,449700.0,False,True,False
7355,2,1.0,1314,0.46,1951,827500.0,False,True,False
7069,6,3.0,3737,0.71,1971,1503500.0,False,False,False
7474,1,1.0,867,0.19,2004,523200.0,False,True,False
8539,1,1.0,546,0.13,1942,355200.0,False,True,False
7445,1,1.0,877,0.05,1906,408600.0,False,False,True
7491,1,1.0,829,0.38,1942,561400.0,False,True,False
7185,1,1.0,523,0.18,2000,314600.0,False,True,False
8780,2,1.0,1794,0.24,1917,730000.0,False,False,False
7725,3,1.5,1534,0.28,1968,653200.0,False,True,False
8795,4,2.0,2833,0.33,1943,770900.0,False,True,False
8066,1,1.0,500,0.11,1953,266100.0,False,True,False
8888,1,1.0,621,0.11,1993,292700.0,False,False,True
7159,1,1.0,758,0.17,2005,523900.0,False,True,False
7278,1,1.0,912,0.25,1952,444900.0,False,True,False
8368,2,1.0,500,0.08,1934,197100.0,False,False,False
7719,2,1.0,1174,0.05,1998,803600.0,False,True,False
8241,3,1.5,1250,0.1,2010,824300.0,True,False,False
8241,1,1.0,710,0.27,2000,355400.0,False,False,True
7176,5,2.5,2551,0.34,1979,723300.0,True,False,False
8963,3,1.0,1138,0.47,2005,504000.0,False,True,False
8169,2,1.0,985,0.13,2012,332600.0,False,False,True
8843,2,1.0,1802,0.26,1999,612400.0,False,False,False
7948,3,1.0,2332,0.17,1976,1231500.0,False,True,False
7741,2,1.0,1024,0.12,1967,550800.0,False,True,False
7791,5,1.5,2220,0.34,2010,923200.0,False,False,False
8916,1,1.0,1232,0.36,1923,738500.0,False,False,True
8711,2,1.0,979,0.74,1940,543800.0,False,True,False
8063,2,1.0,761,0.31,2011,412400.0,False,True,False
8026,1,1.0,500,0.07,1926,235000.0,False,True,False
7785,1,1.0,500,0.09,1922,298900.0,False,False,True
8257,1,1.0,721,0.08,1946,348900.0,False,True,False
8512,1,1.0,617,0.42,1996,400700.0,False,True,False
7243,6,2.5,3001,0.16,1996,1360400.0,False,False,True
7331,2,1.0,1954,0.2,1921,641500.0,False,True,False
7241,1,1.0,989,0.67,2008,510800.0,False,True,False
7288,6,2.5,2958,0.12,1962,1715200.0,False,True,False
8276,5,2.0,2902,0.43,1975,874000.0,False,True,False
7953,2,1.0,1367,0.12,1953,851200.0,False,True,False
8016,1,1.0,644,1.27,1981,279600.0,False,True,False
7334,4,1.5,2349,0.38,1996,1102000.0,False,True,False
7693,5,2.5,3210,1.34,2015,866500.0,False,True,False
7016,1,1.0,978,0.14,1961,586100.0,False,True,False
7721,1,1.0,690,0.34,2000,377200.0,True,False,False
8228,3,1.0,1176,0.64,1943,333400.0,False,False,False
8986,1,1.0,1305,0.41,1959,549800.0,False,True,False
7242,2,1.0,1552,0.19,2020,1006900.0,False,False,False
7075,1,1.0,797,0.12,1975,501800.0,False,True,False
7196,1,1.0,1090,0.07,2009,484500.0,False,False,False
7870,1,1.0,795,0.69,2004,461800.0,False,True,False
7034,2,1.0,1555,0.23,1997,1077100.0,True,False,False
8890,2,1.0,1556,0.13,1943,613100.0,False,True,False
7329,6,2.0,4414,0.05,1983,1258300.0,False,True,False
8452,1,1.0,500,0.24,1943,258900.0,False,True,False
8360,1,1.0,500,0.18,2013,164700.0,False,False,True
8879,3,1.5,1391,0.26,1917,417800.0,False,True,False
8329,4,1.5,1580,0.17,1934,650700.0,False,False,True
7181,1,1.0,771,0.76,1951,528900.0,False,True,False
7323,5,1.5,2984,0.13,1935,808700.0,False,True,False
8630,2,1.0,1672,0.25,1957,609500.0,False,False,False
7159,1,1.0,833,0.25,1971,521300.0,False,True,False
8947,3,2.0,1052,0.41,2024,571100.0,False,True,False
8595,1,1.0,961,0.96,1921,549000.0,False,True,False
7021,5,1.5,2741,0.15,1996,1460300.0,False,True,False
7350,6,3.0,2604,0.15,1920,859900.0,False,False,False
7635,3,1.5,1668,0.3,1948,731800.0,False,True,False
7026,2,1.0,774,0.17,1928,501000.0,False,True,False
8074,2,1.0,914,0.23,1981,232100.0,False,True,False
7268,1,1.0,927,0.32,1980,447700.0,False,True,False
7059,1,1.0,785,0.95,2001,438100.0,False,True,False
8384,2,1.0,556,0.18,1995,190500.0,False,False,False
7396,1,1.0,509,0.28,2000,316100.0,False,True,False
7038,1,1.0,1231,0.17,1900,670400.0,False,False,True
8898,3,1.5,1966,0.34,2008,567400.0,False,True,False
7058,1,1.0,1009,0.12,1967,650200.0,False,True,False
7614,5,2.0,3186,0.54,1956,1077900.0,False,True,False
7251,2,1.0,616,0.21,1985,421700.0,False,True,False
7076,1,1.0,1311,0.35,1907,584700.0,False,False,True
8041,1,1.0,1157,0.5,1978,310700.0,False,True,False
7195,1,1.0,541,0.16,1922,360500.0,False,True,False
7826,1,1.0,1230,0.46,1908,739700.0,False,True,False
8995,1,1.0,1404,0.13,1949,623400.0,False,True,False
8782,4,2.0,2294,0.63,1983,1260600.0,False,True,False
7045,3,1.0,1565,0.5,2004,927100.0,False,True,False
8955,2,1.0,1669,0.26,2013,590500.0,False,False,True
8292,3,1.0,1259,0.27,1971,831700.0,False,True,False
8019,2,1.0,500,0.15,2013,320800.0,False,True,False
8316,1,1.0,500,1.25,1924,303900.0,False,True,False
7410,4,1.0,1773,0.22,1925,893100.0,False,False,True
8896,2,1.0,1789,0.85,1926,532000.0,False,False,False
7870,1,1.0,716,0.07,1976,305300.0,False,True,False
8724,1,1.0,1070,0.13,1923,572200.0,False,False,True
8833,6,1.5,3221,0.3,1974,969100.0,False,True,False
8365,2,1.0,594,0.56,1934,217100.0,False,False,False
8457,1,1.0,871,0.05,2021,419800.0,False,True,False
7097,1,1.0,827,0.26,2000,545300.0,False,False,False
7047,1,1.0,808,0.1,1999,526800.0,False,True,False
8146,1,1.0,500,0.22,1965,193500.0,False,False,False
8181,2,1.0,610,0.37,1994,317400.0,False,True,False
8086,1,1.0,872,0.31,1925,431200.0,False,True,False
7062,1,1.0,1398,0.11,1950,648900.0,False,True,False
7152,1,1.0,685,0.16,1983,366500.0,False,True,False
8776,1,1.0,1017,0.37,1911,327000.0,False,True,False
7435,3,1.5,1336,0.55,1992,884800.0,False,False,True
8024,2,1.0,672,0.26,2009,188900.0,False,False,True
7996,1,1.0,1203,0.26,1914,760400.0,False,True,False
7025,2,1.0,1416,0.28,1905,817200.0,False,True,False
7546,2,1.0,605,0.38,1947,264100.0,False,True,False
7219,2,1.0,1229,0.16,1937,656300.0,False,True,False
8291,3,1.0,2012,0.22,1974,685500.0,False,True,False
7935,3,1.5,1143,0.12,1968,492200.0,False,True,False
8385,1,1.0,500,0.13,1977,205300.0,False,True,False
7953,2,1.0,1951,0.05,1916,1040300.0,False,False,False
7771,6,2.5,2732,0.33,1939,775900.0,False,False,False
8241,1,1.0,500,0.69,1964,289600.0,False,False,False
7915,6,2.0,2959,0.17,2000,788300.0,False,True,False
8592,4,2.0,1536,0.1,1962,702300.0,False,False,True
8854,1,1.0,1345,0.91,1990,628200.0,False,True,False
8779,6,2.0,2932,0.14,1957,1019300.0,False,True,False
8848,4,1.0,2997,0.15,1994,1094400.0,False,True,False
7828,1,1.0,500,0.99,1943,142500.0,False,True,False
8342,4,1.0,1828,0.73,1955,498200.0,False,False,False
8583,2,1.0,500,0.84,1923,202200.0,False,False,False
8558,3,1.0,1189,1.61,1900,605400.0,False,True,False
8686,1,1.0,501,0.89,1947,315500.0,False,True,False
8083,2,1.0,533,0.09,1905,214600.0,False,True,False
7992,1,1.0,989,0.49,1973,653900.0,False,True,False
7892,1,1.0,769,0.61,1931,409800.0,False,True,False
7344,2,1.0,1512,0.79,1930,661300.0,False,True,False
7149,5,2.0,2146,0.14,1962,942400.0,False,True,False
8890,2,1.0,1965,0.1,1911,997600.0,False,False,False
8891,1,1.0,955,0.05,2006,369600.0,False,False,False
8816,3,1.5,1198,0.16,1990,351100.0,False,False,True
7698,6,2.5,7942,0.2,1966,2998900.0,False,True,False
8825,2,1.0,798,0.12,1934,506200.0,False,False,True
7450,2,1.0,1706,0.09,1952,707800.0,False,False,True
7081,1,1.0,883,0.3,1969,313000.0,False,True,False
7020,1,1.0,750,0.41,2019,460200.0,False,False,True
8477,1,1.0,503,0.31,1956,348700.0,False,True,False
8490,1,1.0,1168,0.15,1952,319000.0,False,True,False
7133,1,1.0,1096,0.47,1974,672300.0,False,False,True
8893,4,1.5,2026,0.32,1978,542700.0,False,False,False
7370,1,1.0,937,0.44,1976,479300.0,False,False,False
8839,1,1.0,630,0.17,1920,330500.0,False,True,False
8016,2,1.0,618,0.1,1926,359500.0,False,True,False
7785,4,1.0,1699,0.28,2016,771700.0,False,True,False
8883,3,1.5,1228,0.35,2013,521500.0,False,True,False
7950,1,1.0,1327,0.07,1947,623800.0,False,False,False
8847,5,2.5,2450,0.75,1962,932500.0,False,False,True
7021,6,3.5,2732,0.12,1974,1290700.0,False,False,True
7776,2,1.0,1022,0.32,1908,542400.0,False,True,False
7457,3,1.5,2193,0.11,1903,616100.0,False,False,False
7717,6,3.5,3598,0.29,1982,1348600.0,False,True,False
8355,1,1.0,500,0.13,2010,234600.0,False,True,False
7270,3,1.5,1153,0.08,1999,537000.0,False,False,False
7416,6,3.0,3674,0.83,1973,1061300.0,False,True,False
8928,4,2.5,1997,0.14,1961,566500.0,False,False,False
